product_id,product_name,image_type,option_name,image_url,local_image_path
3651006426,Sticker Custom Trang Trí Giày Ngôi Sao Tia Sáng - Custom AF1 AJ1,cover,,https://cf.shopee.vn/file/688b99e41a42ab9043f571b9b1d462f4,/images/products/3651006426/3651006426-cover-0066-3262696635.jpg
3651006426,Sticker Custom Trang Trí Giày Ngôi Sao Tia Sáng - Custom AF1 AJ1,gallery_1,,https://cf.shopee.vn/file/72e102377251b93681d097ebe7322403,/images/products/3651006426/3651006426-gallery-1-0067-711454c184.jpg
3651006426,Sticker Custom Trang Trí Giày Ngôi Sao Tia Sáng - Custom AF1 AJ1,gallery_2,,https://cf.shopee.vn/file/fdd5bf4c0333cf88e2877836983a52ae,/images/products/3651006426/3651006426-gallery-2-0068-6823895816.jpg
3651006426,Sticker Custom Trang Trí Giày Ngôi Sao Tia Sáng - Custom AF1 AJ1,gallery_3,,https://cf.shopee.vn/file/6fcb5944da5b0037f0ada04ebfaa7e1d,/images/products/3651006426/3651006426-gallery-3-0069-72af85eac5.jpg
3651006426,Sticker Custom Trang Trí Giày Ngôi Sao Tia Sáng - Custom AF1 AJ1,gallery_4,,https://cf.shopee.vn/file/a97c86bfe6f991f8b64dcdc86f091cda,/images/products/3651006426/3651006426-gallery-4-0070-1ffc8261fd.jpg
3651006426,Sticker Custom Trang Trí Giày Ngôi Sao Tia Sáng - Custom AF1 AJ1,gallery_5,,https://cf.shopee.vn/file/5a0e6572ee3d571b5fb14bebf8112203,/images/products/3651006426/3651006426-gallery-5-0071-81b345d27b.jpg
3651006426,Sticker Custom Trang Trí Giày Ngôi Sao Tia Sáng - Custom AF1 AJ1,gallery_6,,https://cf.shopee.vn/file/4808f151298fc58e17519ea99a4197ce,/images/products/3651006426/3651006426-gallery-6-0072-b74266254f.jpg
3651006426,Sticker Custom Trang Trí Giày Ngôi Sao Tia Sáng - Custom AF1 AJ1,gallery_7,,https://cf.shopee.vn/file/9c247db0671bd4cd206fd73f4309358c,/images/products/3651006426/3651006426-gallery-7-0073-a789f35f68.jpg
3651006426,Sticker Custom Trang Trí Giày Ngôi Sao Tia Sáng - Custom AF1 AJ1,gallery_8,,https://cf.shopee.vn/file/ab695e497784bae48b9180f8a8a34e41,/images/products/3651006426/3651006426-gallery-8-0074-690f9bf991.jpg
3651006426,Sticker Custom Trang Trí Giày Ngôi Sao Tia Sáng - Custom AF1 AJ1,variation_option,2 sao Hồng,https://cf.shopee.vn/file/e901f0f092b775ec96f405ac397ada28,/images/products/3651006426/3651006426-variation-option-0075-a2d1a687ae.jpg
